TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,ProductName,Category,Price_y
T00241,C0109,P071,2024-07-08 16:06:55,3,382.08,127.36,Abigail Jones,North America,2022-05-09,TechPro T-Shirt,Clothing,127.36
T00441,C0133,P071,2024-02-03 08:15:00,4,509.44,127.36,Gwendolyn Carter,South America,2023-03-11,TechPro T-Shirt,Clothing,127.36
T00559,C0134,P071,2024-04-28 14:16:10,1,127.36,127.36,Theresa Gonzalez,Asia,2022-02-19,TechPro T-Shirt,Clothing,127.36
T00591,C0161,P071,2024-07-05 10:29:31,3,382.08,127.36,Jessica Warren,Asia,2022-03-14,TechPro T-Shirt,Clothing,127.36
T00675,C0002,P071,2024-12-03 01:41:41,2,254.72,127.36,Elizabeth Lutz,Asia,2022-02-13,TechPro T-Shirt,Clothing,127.36
T00777,C0049,P071,2024-01-14 04:59:39,2,254.72,127.36,Jason Yates,North America,2024-09-18,TechPro T-Shirt,Clothing,127.36
T00890,C0176,P071,2024-02-02 14:46:36,4,509.44,127.36,Nicole Booth,North America,2022-03-23,TechPro T-Shirt,Clothing,127.36
T00980,C0147,P071,2024-03-30 09:01:31,1,127.36,127.36,Hunter Fuller,South America,2022-05-16,TechPro T-Shirt,Clothing,127.36
T00244,C0158,P098,2024-01-04 14:19:41,1,299.93,299.93,Wendy Browning,South America,2023-04-12,SoundWave Laptop,Electronics,299.93
T00302,C0051,P098,2024-07-23 12:30:30,1,299.93,299.93,Nicholas Ellis,Europe,2023-12-21,SoundWave Laptop,Electronics,299.93
T00412,C0126,P098,2024-11-08 14:50:40,2,599.86,299.93,Caitlin Brown,South America,2024-02-20,SoundWave Laptop,Electronics,299.93
T00543,C0127,P098,2024-09-20 08:12:56,3,899.79,299.93,Kathryn Stevens,Europe,2024-04-04,SoundWave Laptop,Electronics,299.93
T00654,C0054,P098,2024-07-07 12:28:18,4,1199.72,299.93,Bruce Rhodes,Asia,2024-09-29,SoundWave Laptop,Electronics,299.93
T00849,C0115,P098,2024-01-31 09:08:09,2,599.86,299.93,Joshua Hamilton,Asia,2024-11-11,SoundWave Laptop,Electronics,299.93
T00978,C0041,P098,2024-12-15 21:18:12,3,899.79,299.93,Lindsey Deleon,Europe,2023-12-27,SoundWave Laptop,Electronics,299.93
T00253,C0155,P026,2024-11-11 03:36:18,4,257.52,64.38,Michelle Brown,South America,2023-03-23,SoundWave Bluetooth Speaker,Electronics,64.38
T00290,C0162,P026,2024-01-29 11:31:41,4,257.52,64.38,Edwin Watson,Asia,2022-03-29,SoundWave Bluetooth Speaker,Electronics,64.38
T00338,C0091,P026,2024-05-28 17:40:20,2,128.76,64.38,Lisa Kirk,South America,2023-03-16,SoundWave Bluetooth Speaker,Electronics,64.38
T00557,C0008,P026,2024-03-11 03:22:29,2,128.76,64.38,David Li,North America,2024-01-13,SoundWave Bluetooth Speaker,Electronics,64.38
T00562,C0121,P026,2024-07-06 11:32:13,1,64.38,64.38,Mark Atkinson,Europe,2023-07-23,SoundWave Bluetooth Speaker,Electronics,64.38
T00578,C0143,P026,2024-03-30 23:37:50,3,193.14,64.38,Brian Parker,Asia,2024-05-27,SoundWave Bluetooth Speaker,Electronics,64.38
T00927,C0091,P026,2024-04-22 18:28:54,3,193.14,64.38,Lisa Kirk,South America,2023-03-16,SoundWave Bluetooth Speaker,Electronics,64.38
T00307,C0044,P045,2024-05-30 18:15:28,4,1927.12,481.78,Kenneth Alexander,Europe,2024-07-10,SoundWave T-Shirt,Clothing,481.78
T00502,C0181,P045,2024-04-12 14:44:42,1,481.78,481.78,Alexander Barker,South America,2023-11-16,SoundWave T-Shirt,Clothing,481.78
T00598,C0149,P045,2024-05-24 09:32:01,2,963.56,481.78,Tina Wilson,Europe,2023-01-21,SoundWave T-Shirt,Clothing,481.78
T00621,C0099,P045,2024-04-19 05:04:38,2,963.56,481.78,Rodney Eaton,South America,2023-01-29,SoundWave T-Shirt,Clothing,481.78
T00625,C0124,P045,2024-07-02 09:34:25,2,963.56,481.78,Lindsay Perez,Europe,2024-08-26,SoundWave T-Shirt,Clothing,481.78
T00663,C0054,P045,2024-04-23 11:07:18,3,1445.34,481.78,Bruce Rhodes,Asia,2024-09-29,SoundWave T-Shirt,Clothing,481.78
T00734,C0132,P045,2024-09-29 16:20:32,2,963.56,481.78,Lisa Jackson,Europe,2023-02-01,SoundWave T-Shirt,Clothing,481.78
T00947,C0022,P045,2024-08-11 12:13:35,2,963.56,481.78,Teresa Esparza,Asia,2023-10-27,SoundWave T-Shirt,Clothing,481.78
T00318,C0098,P046,2024-01-09 16:35:54,1,366.07,366.07,Laura Gilbert,North America,2024-10-21,BookWorld Sweater,Clothing,366.07
T00380,C0135,P046,2024-01-04 16:40:50,4,1464.28,366.07,Toni Weaver,Europe,2022-08-23,BookWorld Sweater,Clothing,366.07
T00464,C0188,P046,2024-05-16 11:23:37,2,732.14,366.07,Anna Ball,South America,2022-05-17,BookWorld Sweater,Clothing,366.07
T00500,C0145,P046,2024-06-17 14:12:01,3,1098.21,366.07,Wayne Stone,Asia,2023-01-13,BookWorld Sweater,Clothing,366.07
T00603,C0108,P046,2024-05-15 16:06:03,3,1098.21,366.07,David Davis,South America,2022-09-28,BookWorld Sweater,Clothing,366.07
T00769,C0011,P046,2024-02-06 14:46:43,4,1464.28,366.07,Bryan Mathews,South America,2022-12-12,BookWorld Sweater,Clothing,366.07
T00900,C0173,P046,2024-09-01 18:30:22,4,1464.28,366.07,Francisco Young,Asia,2022-10-06,BookWorld Sweater,Clothing,366.07
T00943,C0133,P046,2024-01-01 10:21:22,1,366.07,366.07,Gwendolyn Carter,South America,2023-03-11,BookWorld Sweater,Clothing,366.07
T00379,C0004,P077,2024-12-23 14:13:52,4,1062.04,265.51,Kathleen Rodriguez,South America,2022-10-09,ActiveWear Smartwatch,Electronics,265.51
T00418,C0184,P077,2024-01-03 02:43:36,2,531.02,265.51,Tina Jacobs,South America,2022-05-13,ActiveWear Smartwatch,Electronics,265.51
T00549,C0093,P077,2024-09-16 02:11:37,2,531.02,265.51,Nancy Walker,Asia,2024-07-13,ActiveWear Smartwatch,Electronics,265.51
T00624,C0105,P077,2024-08-03 23:04:47,4,1062.04,265.51,Ryan Hampton,Europe,2024-11-11,ActiveWear Smartwatch,Electronics,265.51
T00778,C0175,P077,2024-07-18 11:21:41,4,1062.04,265.51,Matthew Johnson,Asia,2022-04-16,ActiveWear Smartwatch,Electronics,265.51
T00920,C0090,P077,2024-04-26 11:22:42,1,265.51,265.51,Charles Hamilton,Asia,2023-10-17,ActiveWear Smartwatch,Electronics,265.51
T00396,C0067,P037,2024-04-14 14:12:54,2,919.72,459.86,Carl Gonzalez,North America,2023-07-06,SoundWave Smartwatch,Electronics,459.86
T00408,C0054,P037,2024-08-15 03:03:51,2,919.72,459.86,Bruce Rhodes,Asia,2024-09-29,SoundWave Smartwatch,Electronics,459.86
T00496,C0118,P037,2024-10-24 08:30:27,1,459.86,459.86,Jacob Holt,South America,2022-01-22,SoundWave Smartwatch,Electronics,459.86
T00759,C0059,P037,2024-06-04 02:15:24,3,1379.58,459.86,Mrs. Kimberly Wright,North America,2024-04-07,SoundWave Smartwatch,Electronics,459.86
T00922,C0018,P037,2024-04-05 13:05:32,4,1839.44,459.86,Tyler Haynes,North America,2024-09-21,SoundWave Smartwatch,Electronics,459.86
T00959,C0115,P037,2024-09-29 10:16:02,2,919.72,459.86,Joshua Hamilton,Asia,2024-11-11,SoundWave Smartwatch,Electronics,459.86
T00992,C0024,P037,2024-04-21 10:52:24,1,459.86,459.86,Michele Cooley,North America,2024-02-05,SoundWave Smartwatch,Electronics,459.86
